"id","Description","Name"
"77be276d-fb44-4f3b-beb5-9bf03c4cd2d3","(Preview) This role allows full access to Azure Operator Nexus Network Cloud resources. This role is in preview and subject to change.","Operator Nexus Owner (Preview)"
"4e9d0bd4-5aab-4f91-92df-9def33fe287c","Read, write, delete and perform actions on CloudTest Accounts, CloudTest Pools, 1ES Hosted Pools and 1ES Images.","CloudTest Contributor Role"
"8d6517c1-e434-405c-9f3f-e0ae65085d76","Azure Automanage Contributor","Azure Automanage Contributor"
"9fc6112f-f48e-4e27-8b09-72a5c94e4ae9","To perform actions on the bots by copilot studio platform and extensibility team","Azure Bot Service Contributor Role"
"175b81b9-6e0d-490a-85e4-0d422273c10c","Grants permission for read operations for App Configuration resources.","App Configuration Reader"
"fe86443c-f201-4fc4-9d2a-ac61149fbda0","Grants permission for all management operations, except purge, for App Configuration resources.","App Configuration Contributor"
"83f80186-3729-438c-ad2d-39e94d718838","Deploy and manage your Service Fabric Managed Cluster resources. Includes managed clusters, node types, application types, application type versions, applications, and services.","Service Fabric Managed Cluster Contributor"
"577a9874-89fd-4f24-9dbd-b5034d0ad23a","Provides the ability to import images into a registry through the registry import operation. Provides the ability to list repositories, view images and tags, get manifests, and pull images. Does not provide permissions for importing images through configuring registry transfer pipelines such as import and export pipelines. Does not provide permissions for importing through configuring Artifact Cache or Sync rules.","Container Registry Data Importer and Data Reader"
"a35466a1-cfd6-450a-b35e-683fcdf30363","Grants the required permissions to Azure Batch Resource Provider to manage compute and other backing resources in the subscription.","Azure Batch Service Orchestration Role"
"8c87871d-6201-42da-abb1-1c0c985ff71c","Allows management of tenant operations","Microsoft PowerBI Tenant Operations Role"
"b6efc156-f0da-4e90-a50a-8c000140b017","Manage your Service Fabric Cluster resources. Includes clusters, application types, application type versions, applications, and services. You will need additional permissions to deploy and manage the cluster's underlying resources such as virtual machine scale sets, storage accounts, networks, etc.","Service Fabric Cluster Contributor"
"6e0c8711-85a0-4490-8365-8ec13c4560b4","Contributor access to Clusters and Streaming Jobs","Stream Analytics Contributor"
"1dfc38e8-6ce7-447f-807c-029c65262c5f","Read-only access to Clusters and Streaming Jobs","Stream Analytics Reader"
"80d0d6b0-f522-40a4-8886-a5a11720c375","Used by worker applications to interact with the Durable Task service","Durable Task Worker"
"78eacb5e-e318-4560-85a9-e6a724ca60c9","Can write an Azure Portal Dashboard","Portal Dashboard Writer Service Role"
"21bffb94-04c0-4ed0-b676-68bb926e832b","Built in role to perform Write operations on CloudPcDelegatedMsis resources.","Microsoft.Windows365.CloudPcDelegatedMsis Writer User"
"bf2b6809-e9a5-4aea-a6e1-40a9dc8c43a7","Microsoft.Sovereign Landing Zone Account Owner allowing to review and modify Landing Zone Account, Landing Zone Configurations, as well as reading and adding Landing Zone Registrations. Also enables read-access to policies and management groups for enabling the full user experience of the Sovereign Services RP in the Azure Portal (as otherwise some elements might not be accessible to end users).","Landing Zone Account Owner"
"2718b1f7-eb07-424e-8868-0137541392a1","Microsoft.Sovereign Landing Zone Account Reader allowing to read Landing Zone Account, Landing Zone Configurations and Landing Zone Registrations. Also enables read-access to policies and management groups for enabling the full user experience of the Sovereign Services RP in the Azure Portal (as otherwise some elements might not be accessible to end users).","Landing Zone Account Reader"
"0b6ca2e8-2cdc-4bd6-b896-aa3d8c21fc35","Grants access to read blobs and files. This role is used by the data scanner of Dfender CSPM.","Defender CSPM Storage Data Scanner"
"11076f67-66f6-4be0-8f6b-f0609fd05cc9","Lets you view all resources including pools and jobs in the Batch account.","Azure Batch Account Reader"
"29fe4964-1e60-436b-bd3a-77fd4c178b3c","Grants full access to manage all Batch resources, including Batch accounts, pools and jobs.","Azure Batch Account Contributor"
"48e5e92e-a480-4e71-aa9c-2778f4c13781","Lets you submit and manage jobs in the Batch account.","Azure Batch Job Submitter"
"6aaa78f1-f7de-44ca-8722-c64a23943cae","Grants permissions to manage Batch pools and jobs but not to modify accounts.","Azure Batch Data Contributor"
"5c2d7e57-b7c2-4d8a-be4f-82afa42c6e95","Can manage Azure Managed Grafana resources, without providing access to the workspaces themselves.","Azure Managed Grafana Workspace Contributor"
"de754d53-652d-4c75-a67f-1e48d8b49c97","Role Definition for reader of a Service Group","Service Group Reader"
"d5adeb5b-107f-4aca-99ea-4e3f4fc008d5","Read access to Container Apps ConnectedEnvironments.","Container Apps ConnectedEnvironments Reader"
"19c28022-e58e-450d-a464-0b2a53034789","Allows to call data plane APIs, but not any control plane APIs for Microsoft Cognitive Services. This role is in preview and subject to change.","Cognitive Services Data Contributor (Preview)"
"bd80684d-2f5f-4130-892a-0955546282de","Grants read-only access to most Kubernetes cluster-scoped resources in the fleet-managed hub cluster.","Azure Kubernetes Fleet Manager RBAC Cluster Reader"
"1dc4cd5a-de51-4ee4-bc8e-b40e9c17e320","Grants read/write access to most Kubernetes cluster-scoped resources in the fleet-managed hub cluster.","Azure Kubernetes Fleet Manager RBAC Cluster Writer"
"1a40e87e-6645-48e0-b27a-0b115d849a20","Can run and see details for experiments but cannot create experiments or manage targets and capabilities.","Chaos Studio Operator"
"29e2da8a-229c-4157-8ae8-cc72fc506b74","Can view targets, capabilities, experiments, and experiment details.","Chaos Studio Reader"
"7c2e40b7-25eb-482a-82cb-78ba06cb46d5","Can create, run, and see details for experiments, onboard targets, and manage capabilities.","Chaos Studio Experiment Contributor"
"6f4fe6fc-f04f-4d97-8528-8bc18c848dca","Full management of Container Apps ConnectedEnvironments, including creation, deletion, and updates.","Container Apps ConnectedEnvironments Contributor"
"ff478a4e-8633-416e-91bc-ec33ce7c9516","Allows for full access to Azure Messaging Connectors resources.","Azure Messaging Connectors Owner"
"3bc748fc-213d-45c1-8d91-9da5725539b9","Provides permissions to create, list, and update container registries and registry configuration properties. Provides permissions to configure data access such as admin user credentials, scope maps, and tokens, which can be used to read, write or delete repositories and images. Does not provide direct permissions to read, list, or write registry contents including repositories and images. Does not provide permissions to modify data plane content such as imports, Artifact Cache or Sync, and Transfer Pipelines. Does not provide permissions for managing Tasks.","Container Registry Contributor and Data Access Configuration Administrator"
"7fd69092-c9bc-4b59-9e2e-bca63317e147","Allows the usage of SAS tokens for authentication.","App Configuration Data SAS User"
"566f0da3-e2a5-4393-9089-763f8bab8fb6","Allows processing of health data in all available Health Safeguards","Health Safeguards Data User"
"69b07be0-09bf-439a-b9a6-e73de851bd59","Provides permissions to list container registries and registry configuration properties. Provides permissions to list data access configuration such as admin user credentials, scope maps, and tokens, which can be used to read, write or delete repositories and images. Does not provide direct permissions to read, list, or write registry contents including repositories and images. Does not provide permissions to modify data plane content such as imports, Artifact Cache or Sync, and Transfer Pipelines. Does not provide permissions for managing Tasks.","Container Registry Configuration Reader and Data Access Configuration Reader"
"bf94e731-3a51-4a7c-8c54-a1ab9971dfc1","Provides the ability to transfer, import, and export artifacts through configuring registry transfer pipelines that involve intermediary storage accounts and key vaults. Does not provide permissions to push or pull images. Does not provide permissions to create, manage, or list storage accounts or key vaults. Does not provide permissions to perform role assignments.","Container Registry Transfer Pipeline Contributor"
"97dfb3ce-e936-462c-9425-9cdb67e66d45","Provide permission to manage app attach resources","Desktop Virtualization App Attach Contributor"
"8ea85a25-eb16-4e29-ab4d-6f2a26c711a2","Manage App Service Environments but not the App Service Plans or Websites that it hosts.","App Service Environment Contributor"
"ada52afe-776a-4b4d-a8f2-55670d3d8178","Grants Microsoft Defender for Cloud subscription level permissions needed to activate Containers plan","Kubernetes Agent Subscription Level Operator"
"c1410b24-3e69-4857-8f86-4d0a2e603250","Create, read, and modify jobs and other Workspace data. This role is in preview and subject to change.","Quantum Workspace Data Contributor"
"09976791-48a7-449e-bb21-39d1a415f350","Create, read, modify, and delete Communications and Email Service resources.","Communication and Email Service Owner"
"59c05558-2358-462d-ba19-afbd7118936d","Grants full access to manage all Autonomous Database resources","Oracle.Database Autonomous Database Administrator"
"11102f94-c441-49e6-a78b-ef80e0188abc","This role can perform all actions under workspace evaluations and simulations.","Azure AI Safety Evaluator"
"fb382eab-e894-4461-af04-94435c366c3f","Provides permissions to configure, read, list, trigger, or cancel Container Registry Tasks, Task Runs, Task Logs, Quick Runs, Quick Builds, and Task Agent Pools. Permissions granted for Tasks management can be used for full registry data plane permissions including reading/writing/deleting container images in registries. Permissions granted for Tasks management can also be used to run customer authored build directives and run scripts to build software artifacts.","Container Registry Tasks Contributor"
"afc680e2-a938-412d-b213-9a49efa7fb83","Provide permissions to backup identity to manage RPC snapshots","Azure Backup Snapshot Contributor"
"53e48117-a530-4075-bcbe-d91913e3bdb8","Enables users access to Edge Management Copilot.","Edge Management Copilot User"
"d6a5505f-6ebb-45a4-896e-ac8274cfc0ac","Read all Durable Task Scheduler data.","Durable Task Data Reader"
"1a6f9009-515c-4455-b170-143e4c9ce229","Microsoft.AzureStackHCI Edge Machine Contributor Role","Azure Stack HCI Edge Machine Contributor Role"
"53747cdd-e97c-477a-948c-b587d0e514b2","Allows full access to Online Experimentation data.","Online Experimentation Data Owner"
"1363e94d-546f-4fe9-8434-b0eefb292d59","Allows read access to Online Experimentation data.","Online Experimentation Data Reader"
"59a618e3-3c9a-406e-9f03-1a20dd1c55f1","Can onboard targets and manage capabilities but cannot create, run, or see details for experiments","Chaos Studio Target Contributor"
